Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
24257,3,2,1,0,0,do you think all the rice fags are at McDonald's?,do you think all the rice fags are at mcdonald's ?
815,3,2,1,0,0,#WestVirginia is full of white trash.,<hashtag> west virginia is full of white trash .
17243,3,2,1,0,0,RT @PacDaGoat: You a hoe if you give your number to another nigga while you got a man,rt <user> : you a hoe if you give your number to another nigga while you got a man
18526,3,2,1,0,0,RT @YABOYLILB: If I ride up to your bitch in these then... homie consider yourself a single nigga. http://t.co/dTJY9RHtdF,rt <user> : if i ride up to your bitch in these then . <repeat> homie consider yourself a single nigga . <url>
24472,3,2,1,0,0,"i find it funny when fags write ""looking for bf"" on a grindr ap. LOL thats a fucking ap dumbass.","i find it funny when fags write ""looking for bf"" on a grindr ap . lol  <allcaps> thats a fucking ap dumbass ."
24740,3,2,0,1,0,my mom tried to get me to buy beaner boots bc they were on sale like I'm not in a mariachi band please stop.,my mom tried to get me to buy beaner boots bc they were on sale like i'm not in a mariachi band please stop .
9586,3,2,1,0,0,Fucking gook,fucking gook
15341,6,3,1,2,0,RT @DestroTheNoble: I don't support that ya idiot. And if I'm a teabagger you're being teabagged. #OpenWide @nekolin @1SleepingGiant,rt <user> : i don't support that ya idiot . and if i'm a teabagger you're being teabagged . <hashtag> open wide <user> <user>
812,3,2,1,0,0,#Virginia is full of white trash.,<hashtag> virginia is full of white trash .
8236,3,2,1,0,0,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ,between this trend and the vines acting like women its like niggas couldn't wait to be faggots <url>
15053,3,2,1,0,0,RT @Chvntre: sometimes I wanna upper cut this bitch but I don't know if she's special ed or not,rt <user> : sometimes i wanna upper cut this bitch but i don't know if she's special ed or not
20670,3,2,0,1,0,"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a","rt <user> : ""you are trash""

me : <url>"
14951,3,2,0,1,0,RT @Carlozxivir: @VocaToaster ching chong,rt <user> : <user> ching chong
1450,3,2,1,0,0,&#8220;@MoffettMM: Just got done with my last final and I'm walkin around campus like I own this place&#8221; queer.,&#<number> ;<user> : just got done with my last final and i'm walkin around campus like i own this place&#<number> ; queer .
694,3,2,1,0,0,#California is full of white trash who moved from #Oklahoma,<hashtag> california is full of white trash who moved from <hashtag> oklahoma
9237,3,3,0,0,0,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,every slant in <hashtag> los angeles should be deported . those scum have no right to be here . chinatown should be bulldozed .
443,3,2,1,0,0,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch.""","""don't worry about the nigga you see , worry about the nigga you don't see . <repeat> dat's da nigga fuckin yo bitch ."""
7169,3,2,1,0,0,@sassyharryballs ugly white bitch,<user> ugly white bitch
4305,3,2,1,0,0,"@MrMooncricket @RacistNegro69 fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time!","<user> <user> fuck you , stupid ass coward ass punk bitch faggot ass racist piece of shit . punk . bitch , ain't worth my time !"
7989,3,2,1,0,0,Ankles &#128128;&#128514;&#8220;@Saina_faal: &#8220;@martian_Mulah: Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;,ankles &#<number> ;&#<number> ;&#<number> ;<user> : &#<number> ;<user> : hood bitches with long weave is the worst thing ever&#<number> ; weave that be touching their ashy ankles &#<number> ;&#<number> ;
3689,3,3,0,0,0,@JacobbBacker you don't know shit about me faggot bitch,<user> you don't know shit about me faggot bitch
3357,3,2,1,0,0,@GlitteredInPink hoe don't tweet me,<user> hoe don't tweet me
20185,3,3,0,0,0,RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads,rt <user> : oh my goodness do i hate chinese people . fucking zipperheads
6181,3,2,1,0,0,@genuineMitzi @NonVictional fags.!,<user> <user> fags ! <repeat>
9597,3,2,1,0,0,Fucking with these hoes nigga don't be no dumby,fucking with these hoes nigga don't be no dumby
9530,3,2,1,0,0,Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!,fuck that nigga's shit up ! olivia's pussy got fitz going batshit ! <repeat>
23660,3,2,1,0,0,Yo bitch ass needs to boss the fuck up.,yo bitch ass needs to boss the fuck up .
9960,3,2,1,0,0,Have you Eva asked a nicca where dey got sum fake designer frm,have you eva asked a nicca where dey got sum fake designer frm
12294,3,2,1,0,0,It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.,it's unbelievable to me that there are americans who refused to kill the okies . that means all americans weak willed trash .
22592,3,2,0,1,0,This nigglet &#10084;&#65039;,this nigglet &#<number> ;&#<number> ;
3659,3,2,1,0,0,@JRise88 @G_Anderson4 what do you want fag,<user> <user> what do you want fag
8413,3,2,1,0,0,"Bro everybody is a ho then, fuck it, your favorite Color is mango red you are a ho, you charge your phone all the way to 100% = Ho, smh","bro everybody is a ho then , fuck it , your favorite color is mango red you are a ho , you charge your phone all the way to <number>% = ho , smh"
1977,3,2,1,0,0,&#8220;@ttevy_8: i want affection 24/7 but i also want to be left alone 24/7... do you see the issue here?&#8221;fag,&#<number> ;<user> : i want affection <number> / <number> but i also want to be left alone <number> / <number> do you see the issue here ?&#<number> ;fag
6082,3,2,1,0,0,@el_prietito @lovexlilyy Them jigaboos aka homewreckers needs to get blocked!,<user> <user> them jigaboos aka homewreckers needs to get blocked !
17299,3,3,0,0,0,RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,rt <user> : green azz niggas ! <repeat> &amp ; yall new bitches condone dat sucka activity dat why they keep doin it ! <repeat>
5801,3,2,1,0,0,@bonnoxxx nah she said you a fag,<user> nah she said you a fag
20714,3,3,0,0,0,"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;","rt <user> : <number> <number> <number> <number> how many niggers are in my store , i knooooooow your stealing ! &#<number> ;&#<number> ;&#<number> ;"
2888,3,2,1,0,0,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.,<user> <user> <user> you need to accept the fact that you're both hipster faggots .
13841,3,2,1,0,0,OMG @FrannyHilIson: @pattiemallette ugly faggot. Your a bad mother. You should kill yourself like Robin Williams,omg <user> : <user> ugly faggot . your a bad mother . you should kill yourself like robin williams
3088,3,2,1,0,0,@Derek_Kirchner7 @tori_mills02 fags&#128567;&#128567;,<user> <user> fags&#<number> ;&#<number> ;
21882,3,2,1,0,0,That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,that pic is now circulated by jihadis with a call to kill him . <url> <hashtag> saudi <hashtag> isis <allcaps> <hashtag> syria
13755,3,2,1,0,0,None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...,none of us went to these prestigious  <allcaps> establishments so we're clearly not as superior as these fucking retards . <repeat>
17650,3,3,0,0,0,"RT @Seymor_Buccs: Man, most of you coons couldn't jus up in quit yo job, if you found out ya boss racist, so shut tha fucc up. Niggas love &#8230;","rt <user> : man , most of you coons couldn't jus up in quit yo job , if you found out ya boss racist , so shut tha fucc up . niggas love &#<number> ;"
5396,3,2,1,0,0,@YungRajee Shit ill pay the premium to get away from these anything ass hoes,<user> shit ill pay the premium to get away from these anything ass hoes
8881,4,3,1,0,0,Dani Alves pulled off that hairstyle. Neymar just looks like a faggot,dani alves pulled off that hairstyle . neymar just looks like a faggot
9297,3,2,1,0,0,Faggot ass bitch nigga,faggot ass bitch nigga
14155,3,2,1,0,0,Phillip Rivers look like he almost wants to call dude a nigger for that bad play,phillip rivers look like he almost wants to call dude a nigger for that bad play
3219,3,2,1,0,0,@EvanDMyers @nineinchessoft you have a redneck attitude. The same people that think Benghazzi is real think Fox fake nws is real. Your one,<user> <user> you have a redneck attitude . the same people that think benghazzi is real think fox fake nws is real . your one
791,3,3,0,0,0,#SouthCarolina is full of white trash,<hashtag> south carolina is full of white trash
9644,3,2,1,0,0,"Gave her that ""move it lil nigger"" push smh.. http://t.co/EKdSI8pQdD","gave her that ""move it lil nigger"" push smh . <repeat> <url>"
6258,3,2,1,0,0,@hellootitty nigger,<user> nigger
20075,3,2,0,1,0,"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S","rt <user> : ""<user> : shes one of the ugliest women ive ever seen . cross between a reptile and a crow ."" <url>"
6176,3,2,1,0,0,@garrett_winker wow u hoe is the term for women,<user> wow u hoe is the term for women
574,3,2,1,0,0,"""These sour apple bitter bitches, I'm not fuckin wit em""","""these sour apple bitter bitches , i'm not fuckin wit em"""
7582,3,2,1,0,0,@young_moniee what's this chinks email? I'm moving to China and slicing his throat,<user> what's this chinks email ? i'm moving to china and slicing his throat
23064,3,2,1,0,0,What a fucking faggot,what a fucking faggot
23702,3,2,1,0,0,You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.,you a hoe if you crying because yo ass pregnant . it was all smiles while you was riding that dick bitch .
16249,3,2,1,0,0,RT @Juicy_Squeaky: Any bitch who need a crowd to fight is clearly easily influenced &amp; weak minded &amp; most likely will commit suicide &#128514;&#128514;,rt <user> : any bitch who need a crowd to fight is clearly easily influenced &amp ; weak minded &amp ; most likely will commit suicide &#<number> ;&#<number> ;
7159,3,2,1,0,0,@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;,<user> some negro amigo pulled a gun on nate and i a few weeks ago . i was stoked  <allcaps> !&#<number> ;&#<number> ;&#<number> ;
4460,3,3,0,0,0,@OfficialSkaiS kill yourself ugly ass monkey looking shit,<user> kill yourself ugly ass monkey looking shit
6204,3,2,1,0,0,@godrocamora416 faggot,<user> faggot
998,3,2,1,0,0,&#128514;&#128514; fucc nicca yu pose to be pullin up,&#<number> ;&#<number> ; fucc nicca yu pose to be pullin up
21125,3,2,0,1,0,Senator @tedcruz is an anchor baby! Go back from where you came. #natural #born #Canadian,senator <user> is an anchor baby ! go back from where you came . <hashtag> natural <hashtag> born <hashtag> canadian
10715,3,2,1,0,0,I hate all these industry fags. I hope they all get the Nigerian Summer Flu,i hate all these industry fags . i hope they all get the nigerian summer flu
7643,3,3,0,0,0,"A guy claiming to be Republican called C-Span news and said ""Republicans hate that nigger Obama"" https://t.co/XZe0u7guZM","a guy claiming to be republican called c-span news and said ""republicans hate that nigger obama"" <url>"
2733,3,2,1,0,0,@BreeOlson @Gingerbeard66 your a nasty nigger whore,<user> <user> your a nasty nigger whore
14218,3,2,1,0,0,"Pop a nigguh, sound like crisco","pop a nigguh , sound like crisco"
9630,3,2,1,0,0,Gabby's a bitch and has two accounts,gabby's a bitch and has two accounts
3081,3,3,0,0,0,"@DefendWallSt Whatever! Fuck all those assholes. They're niggers, they all look alike to me.","<user> whatever ! fuck all those assholes . they're niggers , they all look alike to me ."
635,3,2,1,0,0,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""","""ayo i even kill handicapped and crippled bitches / look at my scalp real close and you'll see triple sixes"""
13641,3,2,1,0,0,"Niggas are so fucking gay... And they try to cancel it out by saying ""nah were bros it's cool"" nahhhhhaahahahaha you a faggot bruh","niggas are so fucking gay . <repeat> and they try to cancel it out by saying ""nah were bros it's cool"" nahhhhhaahahahaha you a faggot bruh"
9484,3,2,1,0,0,Fuck a lame nigga than you a lame bitch,fuck a lame nigga than you a lame bitch
5464,3,2,1,0,0,"@_GOLDwhippp faggots, old people, people who can't drive, drunk people","<user> faggots , old people , people who can't drive , drunk people"
5549,3,2,1,0,0,"@_cblaze @Barbod6FCB @ODDBEAST Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me","<user> <user> <user> man bitch am not gonna do a damn thang , if u don't like what i got to say then unfollow me"
5995,3,2,1,0,0,@delaney_guinan a faggot that needs to grow up,<user> a faggot that needs to grow up
17070,3,2,1,0,0,RT @NoWomanIsRight: You can be a good girl all you want and those hoes still gonna get us niggas attention from time to time,rt <user> : you can be a good girl all you want and those hoes still gonna get us niggas attention from time to time
24146,3,2,1,0,0,bitch you're white stfu with your shitty Spanish,bitch you're white stfu with your shitty spanish
613,3,2,1,0,0,"""You ain't gunna do shit spear chucker""","""you ain't gunna do shit spear chucker"""
9708,3,2,0,1,0,Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/5BbMhApHrD,giving you that trailer park trash . <hashtag> transformthursday <hashtag> ladykimora <hashtag> vegasqueens <hashtag> vegasshowgirls <url>
15080,3,2,1,0,0,"RT @CloutGod: Horrible rapper #1 Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him&#8230;","rt <user> : horrible rapper #<number> tyga - most trash rapper ever ""she want a yellow nigga , corn on the cob"" i smacked my mom when i heard him&#<number> ;"
11609,3,2,0,1,0,"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived.","i'm literally laughing in shock , amazement , joy . in . <repeat>just everything . in everything ! pop the champagne american queers . we have arrived ."
22888,3,2,1,0,0,Vanessa is such a fuckin faggot.,vanessa is such a fuckin faggot .
4524,3,2,1,0,0,@PaulMoon8 @yurista4life @justinmiculka01 you fuckin Yankees I'll be there in 2 months I'll meet you pussy,<user> <user> <user> you fuckin yankees i'll be there in <number> months i'll meet you pussy
6041,3,3,0,0,0,"@dolphrudager You don't have any kids?! What are you, one of them queers!?","<user> you don't have any kids ! <repeat> what are you , one of them queers ? <repeat>"
20771,3,3,0,0,0,"RT @wisdom_spewed: No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.","rt <user> : no , you stupid redneck , ""animal husbandry"" does not  <allcaps> mean you can get hitched to your blue tick hound , misty ."
3663,3,2,1,0,0,@JRise88 shut up you stupid bitch,<user> shut up you stupid bitch
16377,3,2,1,0,0,RT @Kidd_BravO615: Nigga wanna bitch about a party y'all know my address knock at my door,rt <user> : nigga wanna bitch about a party y'all know my address knock at my door
1826,3,3,0,0,0,"&#8220;@iamkrause: No need to thank me, killing niggers is it's own reward.&#8221; 

Dis my pal from our graduation when we was 26","&#<number> ;<user> : no need to thank me , killing niggers is it's own reward .&#<number> ; 

dis my pal from our graduation when we was <number>"
4954,3,2,1,0,0,@SydneeSmalling fuck Miley tranny looking now damn ass nigga,<user> fuck miley tranny looking now damn ass nigga
19011,3,2,1,0,0,"RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts","rt <user> : most teachers abuse their position , there's teaching with discipline and there's being a cunt , most are cunts"
13342,3,2,1,0,0,My doctor tonight is such a miserable cunt. Even my nurse is pissed off. She's been here since 7PM and hasn't come to see me once.,my doctor tonight is such a miserable cunt . even my nurse is pissed off . she's been here since <number>pm and hasn't come to see me once .
15123,3,2,1,0,0,"RT @Coolie_GBE300: It's 2014 &amp; you niggas still runnin round sayin ""Yall don't eat pussy"". Y'all must be suckin dick.","rt <user> : it's <number> &amp ; you niggas still runnin round sayin ""yall don't eat pussy"". y'all must be suckin dick ."
4923,3,2,1,0,0,@Steven_ratata bye youre a queer,<user> bye youre a queer
12207,3,2,1,0,0,It really is too bad that #California had faggot marriage forced upon her after her citizens declared it illegal.,it really is too bad that <hashtag> california had faggot marriage forced upon her after her citizens declared it illegal .
4644,3,2,1,0,0,@RedNationBlogga fuck those faggots,<user> fuck those faggots
16971,3,2,1,0,0,"RT @NIGNORAMUS: Here's how your ""suggestion"" plays out @piersmorgan 

Racist: ha, those niggers stopped callin each other nigga 

The end","rt <user> : here's how your ""suggestion"" plays out <user> 

racist : ha , those niggers stopped callin each other nigga 

the end"
16025,3,3,0,0,0,RT @IsaidNick: niggers are so ignorant http://t.co/P9jDdVsRVb,rt <user> : niggers are so ignorant <url>
4198,3,3,0,0,0,@MenachemDreyfus @NatlFascist88 @waspnse Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler!,<user> <user> <user> shit your ass and shabbat your moms pussy u jew bastard . ur times coming . heil hitler !
4839,3,2,0,1,0,@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing,<user> <user> <user> <user> ahmed and retard mikey for special olympic boxing
16989,3,2,1,0,0,RT @NateThaAlmighty: niggas talk more than bitches these days.,rt <user> : niggas talk more than bitches these days .
22051,3,2,1,0,0,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF","the nations know who we are , but we rather be real niggers &amp ; bad bitches . <url>"
2687,3,2,1,0,0,@Blackman38Tide lmfao go to bed whitey &#128129;,<user> lmfao go to bed whitey &#<number> ;
11665,3,2,1,0,0,I'm seeing more &amp; more niggers migrating further up liberty rd... smh,i'm seeing more &amp ; more niggers migrating further up liberty rd . <repeat> smh
19899,3,2,1,0,0,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.","rt <user> : no mom . im not ""dramatic / immature"" i just have fucking mental problems and youre a bitch and a cunt ."
1923,3,3,0,0,0,"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;","&#<number> ;<user> ""<user> : if fleek in yo vocabulary you a faggot""&#<number> ;"
14112,3,2,1,0,0,"Peace fags, just remember I'm best Lux support NA. Drop LustBoy pick me and Kakao up TSM.","peace fags , just remember i'm best lux support na  <allcaps> . drop lustboy pick me and kakao up tsm  <allcaps> ."
2827,3,3,0,0,0,@Campos_uli is a fag #hesgay,<user> is a fag <hashtag> hesgay
11683,3,3,0,0,0,I'm so sick of u niggers...,i'm so sick of u niggers . <repeat>
2516,3,3,0,0,0,"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown","<user> the ""you&#<number> ;re going <number>have <number> kill  <allcaps> crackers &amp ; their babies&#<number> ; new black panthers <hashtag> credibility shot <hashtag> ferguson riot <hashtag> justice<number>mikebrown"
2539,3,2,0,1,0,"@Aryanliving Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet).","<user> welcome to the movement . anyone who gets even minor publicity is a queer , fed , or jew (well , according to the internet) ."
22628,3,3,0,0,0,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;,this white bitch had the fuckin nerve to call me a nigga&#<number> ; when shes the one payin for her lips to get bigga&#<number> ;&#<number> ;
18210,3,2,1,0,0,"RT @TooRacist: Some black guy at my school asked if there were colored printers in the library.

""It's 2014 man you can use any printer you&#8230;","rt <user> : some black guy at my school asked if there were colored printers in the library .

""it's <number> man you can use any printer you&#<number> ;"
14274,3,2,1,0,0,Punk ass broke faggots.,punk ass broke faggots .
803,3,2,1,0,0,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes,<hashtag> things i will teach my child how to play deez niggas n bitches dat be snakes
3489,3,3,0,0,0,@Hovaa_ shut up lizard faggot nigger cunt,<user> shut up lizard faggot nigger cunt
592,3,2,1,0,0,"""We're out here, and we're queer!""
"" 2, 4, 6, hut! We like it in our butt!""","""we're out here , and we're queer !""
"" <number> <number> <number> hut ! we like it in our butt !"""
354,3,2,1,0,0,"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!","""<user> : jackies a retard <hashtag> blondeproblems"" at least i can make a grilled cheese !"
15555,3,2,1,0,0,"RT @Fit4LifeMike: @Whitecholo23 @chanelisabeth true i need to sleep to make them Gainz bruh!! So all the hoes stay Mirin ;p 
Alright, later&#8230;","rt <user> : <user> <user> true i need to sleep to make them gainz bruh ! <repeat> so all the hoes stay mirin <lolface> 
alright , later&#<number> ;"
6643,3,3,0,0,0,@kieffer_jason lmao why ur dad raised u to be a bitch made nigga,<user> lmao why ur dad raised u to be a bitch made nigga
13225,3,2,0,1,0,Most niccas broke but always n the limelight,most niccas broke but always n the limelight
4390,3,2,1,0,0,@Newser big fucking deal...cry baby niggers,<user> big fucking deal . <repeat>cry baby niggers
4815,3,2,1,0,0,@SexWith_SocksOn faggot,<user> faggot
25264,3,2,1,0,0,you a pussy ass nigga and I know it nigga.,you a pussy ass nigga and i know it nigga .
850,3,2,0,1,0,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;","<hashtag> faggots are merely  <allcaps> a <hashtag> scientific indicator that something  <allcaps> is wrong&gt ; do not celebrate as ""unique indiviuals"" for they are <hashtag> cancer&gt ;"
2644,3,2,1,0,0,@Bidenshairplugs He looks like a fag and his time line is boring Zzzzzz,<user> he looks like a fag and his time line is boring zz <elong>
1251,3,2,1,0,0,"&#8220;@DickFurari: HELL YA THEY SHOULD MAKE MORE MALT LIQUOR ADS LIKE THIS. http://t.co/H0JGORtnF8&#8221;

- Dis be heaven fo a colored man","&#<number> ;<user> : hell  <allcaps> ya they  <allcaps> should make  <allcaps> more malt  <allcaps> liquor ads  <allcaps> like this  <allcaps> . <url> ;

- dis be heaven fo a colored man"
2755,3,2,1,0,0,@Brizgotti These new nigga hipster hypebeasts love all these faggot ass bright colors and Nike keeps giving them what they want smh,<user> these new nigga hipster hypebeasts love all these faggot ass bright colors and nike keeps giving them what they want smh
6565,3,2,1,0,0,@keltor_wade nah dude mostly just sound like a faggot,<user> nah dude mostly just sound like a faggot
21856,3,2,1,0,0,That fucking slutty beaner,that fucking slutty beaner
7542,3,2,1,0,0,@xLoiterSquadx i made you lunch you fat faggot &#128128;,<user> i made you lunch you fat faggot &#<number> ;
3078,3,2,1,0,0,@DeezNutsDoe how about you wash my butthole out with your tongue you little faggot,<user> how about you wash my butthole out with your tongue you little faggot
11636,3,3,0,0,0,"I'm not weird, you're just a faggot","i'm not weird , you're just a faggot"
3325,3,2,1,0,0,@Garner_412 heyyyyyyyyyyy fag boy am I gonna watch you play?,<user> hey <elong> fag boy am i gonna watch you play ?
23947,3,3,0,0,0,You're a faggot if you use the cover your face emoji,you're a faggot if you use the cover your face emoji
7500,3,3,0,0,0,@whoswilly white boy talmbout Ight I'll see you tomorrow at school nigger,<user> white boy talmbout ight i'll see you tomorrow at school nigger
528,3,2,1,0,0,"""Let's kill cracker babies!"". WTF did I just hear???????? WOW.","""let's kill cracker babies !"". wtf  <allcaps> did i just hear ? <repeat> wow  <allcaps> ."
9239,3,2,0,1,0,Every spic cop in #LosAngeles is loyal to the #LatinKings,every spic cop in <hashtag> los angeles is loyal to the <hashtag> latin kings
8395,3,2,1,0,0,"Brady heard yall say he was washed, now he washing the league on you hoe ass niggas.","brady heard yall say he was washed , now he washing the league on you hoe ass niggas ."
7304,3,3,0,0,0,"@sweetakin Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms.","<user> only rich white liberals know what's best for black people . if they don't see that , they're obviously uncle toms ."
7974,3,2,1,0,0,And the Jew @Deuterostomes favorited my tweet though. Lol. Don't have anymore time for this trash.,and the jew <user> favorited my tweet though . lol . don't have anymore time for this trash .
9934,3,2,1,0,0,Happy first day of college nigger @MorbidMermaid,happy first day of college nigger <user>
3488,6,4,2,0,0,@Hovaa_ ok wat ever u say whitey. u prolly never even seen shaft.,<user> ok wat ever u say whitey . u prolly never even seen shaft .
21943,3,2,1,0,0,The #south of the US is white trash.,the <hashtag> south of the us  <allcaps> is white trash .
16106,3,2,1,0,0,"RT @JakeWaller97: Do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;","rt <user> : do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#<number> ;"
4743,3,3,0,0,0,@SMASEY you're such a faggot,<user> you're such a faggot
7488,3,2,1,0,0,@white_thunduh my bitch dont want your ugly ass gtfo ol peyton manning lookin ass,<user> my bitch dont want your ugly ass gtfo ol peyton manning lookin ass
988,3,2,1,0,0,&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;,&#<number> ; &#<number> ;<user> : racist all month . <repeat> fuck u honkey&#<number> ;
1948,3,2,1,0,0,&#8220;@spannerhead29: @VertrellCarter #faggot&#8221; #Respect,&#<number> ;<user> : <user> <hashtag> faggot&#<number> ; <hashtag> respect
15340,3,3,0,0,0,RT @DessantiGina: @TonyJRodriguez @WolfVanHalen so tony I think yr a rude little cunt and too too young to even know what real rock and rol&#8230;,rt <user> : <user> <user> so tony i think yr a rude little cunt and too too young to even know what real rock and rol&#<number> ;
24586,3,3,0,0,0,inb4 you unfunny nigger kill yourself,inb<number> you unfunny nigger kill yourself
3272,3,2,1,0,0,@FrankieJGrande ew queer white thirsty bitch,<user> ew queer white thirsty bitch
3457,3,2,1,0,0,@Herfarm Move out of our country teabaggers!,<user> move out of our country teabaggers !
2973,3,2,1,0,0,@CrackerJhak Because you're a fag,<user> because you're a fag
3520,3,2,1,0,0,@Huntermoore nigger!!,<user> nigger ! <repeat>
4863,3,3,0,0,0,"@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil","<user> <user> <user> best believe we aint no christian slave brainwash black spooks miss white man , unlike yoself , she devil"
20808,3,2,1,0,0,RT @xDSmooth: The way this niggah just flinched at this movie was #priceless @1BookieG,rt <user> : the way this niggah just flinched at this movie was <hashtag> priceless <user>
11255,3,2,1,0,0,I think this nigga retarded G,i think this nigga retarded g
7453,3,2,1,0,0,"@valonfox13 not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america","<user> not no but hell no , when blk . stop sayin nigger i will , what they can have i can have . this is america"
15133,3,2,1,0,0,RT @Cougar745III: this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto &amp; Stereotypi&#8230;,rt <user> : this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto &amp ; stereotypi&#<number> ;
13995,3,3,0,0,0,Only Americans would hire white trash with ties to international terrorism as police officers.,only americans would hire white trash with ties to international terrorism as police officers .
807,3,2,1,0,0,"#TrayvonMartin referred to Zimmerman as a ""creepy ass cracker"". Racist thug.","<hashtag> trayvon martin referred to zimmerman as a ""creepy ass cracker"". racist thug ."
16974,3,2,1,0,0,RT @NRoth44: Wow the stupid nigger in LeBron really came out there,rt <user> : wow the stupid nigger in lebron really came out there
9316,3,2,1,0,0,Fat fucking funky nasty ass hoes,fat fucking funky nasty ass hoes
9715,3,2,1,0,0,God I would sell both my nuts to watch LeBron tear his ACL right now and watch all those pussies kill themselves,god i would sell both my nuts to watch lebron tear his acl  <allcaps> right now and watch all those pussies kill themselves
12211,3,2,1,0,0,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,it stinks in here must be then pussy ass niggas talkin shit <hashtag> tomyfacebro test me
7671,3,2,1,0,0,A nicca say he ballin ask em where his title n his deeds at not wher his clothes n his keys at,a nicca say he ballin ask em where his title n his deeds at not wher his clothes n his keys at
13281,3,2,1,0,0,My best friend loves Justin beiber what a fag &#128557;&#128514;&#128557; @Cryystalina,my best friend loves justin beiber what a fag &#<number> ;&#<number> ;&#<number> ; <user>
5222,3,2,1,0,0,@UberFacts studies show that you're a faggot,<user> studies show that you're a faggot
13791,3,2,0,1,0,"Not trying to follow any spooks, no offense ...","not trying to follow any spooks , no offense . <repeat>"
15511,3,3,0,0,0,"RT @FaZeDedo: To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.","rt <user> : to the rejects who constantly call my house and are threatening to rape my mom , karma's a bitch . rot in hell , faggots ."
18815,3,2,1,0,0,RT @__bettyboo: You better pray I don't send your nudes out bitch,rt <user> : you better pray i don't send your nudes out bitch
